2570,Enter,1,1,LT1,303671.751,5813500.398,41.378,5.002
2570,Enter,1,2,LT1,303671.985,5813497.170,41.397,4.067
2570,Enter,1,3,LT1,303671.859,5813490.153,41.449,3.196
2570,Enter,1,4,LT1,303666.502,5813423.167,41.677,3.083
2570,Enter,1,5,LT1,303665.301,5813389.511,41.826,0.003
2570,Enter,2,1,L1,303676.021,5813500.049,41.505,3.504
2570,Enter,2,2,L1,303648.906,5813162.166,40.528,3.305
2570,Enter,3,1,L2,303679.349,5813499.776,41.603,3.173
2570,Enter,3,2,L2,303652.167,5813161.933,40.633,3.232
2570,Enter,4,1,L1,303697.530,5813538.720,41.464,3.431
2570,Enter,4,2,L1,303713.577,5813736.224,41.960,3.638
2570,Enter,4,3,L1,303719.723,5813814.454,42.190,3.382
2570,Enter,5,1,L2,303694.082,5813538.902,41.492,3.472
2570,Enter,5,2,L2,303702.748,5813647.603,41.688,3.699
2570,Enter,5,3,L2,303711.864,5813758.026,42.064,3.314
2570,Enter,5,4,L2,303715.863,5813787.813,42.151,0.001
2570,Enter,6,1,RT1,303690.686,5813539.082,41.519,3.324
2570,Enter,6,2,RT1,303697.382,5813621.453,41.559,2.936
2570,Enter,6,3,RT1,303700.913,5813647.874,41.654,0.000
2570,Enter,7,1,LT1,303663.604,5813529.620,41.197,3.833
2570,Enter,7,2,LT1,303656.667,5813529.349,41.160,3.207
2570,Enter,8,1,RT1,303663.321,5813525.740,41.262,3.860
2570,Enter,8,2,RT1,303656.140,5813526.159,41.249,3.220
2570,Enter,9,1,LT1,303700.717,5813538.551,41.439,2.948
2570,Enter,9,2,LT1,303704.405,5813583.558,41.454,3.013
2570,Enter,9,3,LT1,303705.168,5813611.157,41.547,0.015
2570,Crosswalk,10,1,CROSSWALK,303667.123,5813532.500,41.173,3.253
2570,Crosswalk,10,2,CROSSWALK,303664.984,5813506.669,41.277,3.214
2570,Crosswalk,11,1,CROSSWALK,303673.751,5813537.163,41.206,3.127
2570,Crosswalk,11,2,CROSSWALK,303688.621,5813535.498,41.557,3.100
2570,Crosswalk,11,3,CROSSWALK,303701.682,5813534.793,41.445,3.221
2570,NA,50,1,STOP_LINE,303669.227,5813500.605,41.303,0
2570,NA,50,2,STOP_LINE,303680.930,5813499.647,41.649,0
2570,NA,51,1,STOP_LINE,303689.024,5813539.170,41.532,0
2570,NA,51,2,STOP_LINE,303702.190,5813538.473,41.427,0
2570,Exit,52,1,L1,303677.726,5813538.296,41.304,5.316
2570,Exit,52,2,L1,303678.112,5813539.049,41.303,5.316
2570,Exit,52,3,L1,303679.178,5813544.475,41.304,4.040
2570,Exit,52,4,L1,303680.693,5813556.681,41.307,3.133
2570,Exit,52,5,L1,303687.500,5813640.762,41.368,3.142
2570,Exit,52,6,L1,303692.996,5813678.171,41.396,5.738
2570,Exit,52,7,L1,303701.842,5813771.764,41.799,3.647
2570,Exit,52,8,L1,303704.324,5813794.209,41.894,3.426
2570,Exit,52,9,L1,303707.132,5813814.716,42.035,3.580
2570,Exit,53,1,L2,303682.370,5813537.779,41.444,3.604
2570,Exit,53,2,L2,303690.660,5813640.297,41.452,3.233
2570,Exit,53,3,L2,303695.842,5813677.787,41.486,0.000
2570,Exit,54,1,LT1,303695.907,5813497.420,41.659,0.000
2570,Exit,54,2,LT1,303695.859,5813489.398,41.662,1.075
2570,Exit,54,3,LT1,303693.347,5813449.262,41.754,2.614
2570,Exit,54,4,LT1,303683.973,5813334.652,41.559,2.605
2570,Exit,54,5,LT1,303682.816,5813328.929,41.579,1.214
2570,Exit,54,6,LT1,303682.245,5813324.159,41.563,0.819
2570,Exit,54,7,LT1,303680.093,5813285.405,41.384,2.692
2570,Exit,54,8,LT1,303676.635,5813242.747,41.242,2.659
2570,Exit,54,9,LT1,303672.268,5813189.925,41.125,2.641
2570,Exit,54,10,LT1,303670.288,5813181.854,41.156,0.000
2570,Exit,55,1,L1,303694.280,5813498.853,41.727,3.468
2570,Exit,55,2,L1,303666.773,5813160.885,41.164,3.297
2570,Exit,56,1,L2,303690.504,5813499.162,41.769,4.075
2570,Exit,56,2,L2,303690.227,5813492.556,41.802,3.587
2570,Exit,56,3,L2,303688.302,5813468.438,41.884,3.587
2570,Exit,56,4,L2,303663.229,5813161.139,41.192,3.812
2570,NA,57,1,RT1,303693.305,5813649.018,41.474,0.000
2570,NA,57,2,RT1,303696.416,5813670.825,41.475,2.400
2570,NA,57,3,RT1,303697.442,5813679.580,41.524,2.894
2570,NA,57,4,RT1,303704.015,5813758.906,41.855,2.998
2570,NA,57,5,RT1,303705.481,5813768.189,41.905,4.287
