1,58,1,7,1,Straight
1,60,1,8,1,Left
2,59,1,7,1,Straight
62,57,1,7,1,Straight
3,54,1,6,1,Right
56,63,3,5,2,Straight
4,64,3,5,2,Straight
5,65,3,5,2,Straight
6,61,3,8,2,Right
68,58,4,7,3,Left
68,54,4,6,3,Straight
7,65,4,5,3,Right
9,61,2,8,4,Straight
9,59,2,7,4,Right
8,64,2,5,4,Left
