3908Ref,308736.824,5810371.208,18.696,-37.834052527,144.826556780,CENTRE_ROUND_MANHOLE_COVER
3908,Enter,1,1,L1,308705.252,5810346.609,18.612,2.867,-31.572,-24.599,-37.834267461,144.826191741
3908,Enter,1,2,L1,308685.076,5810100.297,16.591,2.761,-51.748,-270.911,-37.836481676,144.825897483
3908,Enter,2,1,L2,308708.23,5810345.829,18.715,3.197,-28.594,-25.379,-37.834275111,144.826225353
3908,Enter,2,2,L2,308688.006,5810100.059,16.66,3.12,-48.818,-271.149,-37.836484434,144.825930694
3908,Enter,3,1,RT1,308711.531,5810344.957,18.815,3.515,-25.293,-26.251,-37.834283657,144.826262609
3908,Enter,3,2,RT1,308706.107,5810278.886,18.215,3.38,-30.717,-92.322,-37.834877598,144.826183544
3908,Enter,3,3,RT1,308701.937,5810248.079,17.92,0.007,-34.887,-123.129,-37.835154191,144.826128042
3908,Enter,4,1,LT1,308729.457,5810374.216,18.653,3.465,-7.367,3.008,-37.834023890,144.826473915
3908,Enter,4,2,LT1,308737.235,5810469.007,19.473,3.126,0.411,97.799,-37.833171771,144.826587300
3908,Enter,4,3,LT1,308737.314,5810472.412,19.512,2.748,0.490,101.204,-37.833141120,144.826589098
3908,Enter,4,4,LT1,308736.514,5810480.41,19.617,0.025,-0.310,109.202,-37.833068917,144.826582127
3908,Enter,5,1,L1,308726.02,5810373.918,18.778,3.337,-10.804,2.710,-37.834025853,144.826434805
3908,Enter,5,2,L1,308733.094,5810459.144,19.521,3.58,-3.730,87.936,-37.833259736,144.826537668
3908,Enter,5,3,L1,308734.935,5810484.276,19.723,3.203,-1.889,113.068,-37.833033766,144.826565218
3908,Enter,5,4,L1,308735.36,5810487.051,19.749,3.601,-1.464,115.843,-37.833008862,144.826570778
3908,Enter,5,5,L1,308741.509,5810561.999,20.257,3.583,4.685,190.791,-37.832335120,144.826660417
3908,Enter,5,6,L1,308742.505,5810575.953,20.391,3.202,5.681,204.745,-37.832209650,144.826675416
3908,Enter,5,7,L1,308744.422,5810591.857,20.564,3.444,7.598,220.649,-37.832066810,144.826701389
3908,Enter,5,8,L1,308745.873,5810597.951,20.58,3.459,9.049,226.743,-37.832012228,144.826719477
3908,Enter,5,9,L1,308748.57,5810606.027,20.609,3.943,11.746,234.819,-37.831940055,144.826752238
3908,Enter,5,10,L1,308752.269,5810614.332,20.626,4.012,15.445,243.124,-37.831866030,144.826796438
3908,Enter,5,11,L1,308756.035,5810621.84,20.69,3.941,19.211,250.632,-37.831799198,144.826841188
3908,Enter,5,12,L1,308759.511,5810628.337,20.735,4.046,22.687,257.129,-37.831741410,144.826882378
3908,Enter,5,13,L1,308762.829,5810633.823,20.716,4.797,26.005,262.615,-37.831692695,144.826921506
3908,Enter,5,14,L1,308763.852,5810635.996,20.741,4.579,27.028,264.788,-37.831673338,144.826933698
3908,Enter,5,15,L1,308765.455,5810640.666,20.799,4.441,28.631,269.458,-37.831631613,144.826953135
3908,Enter,5,16,L1,308766.003,5810643.216,20.817,4.234,29.179,272.008,-37.831608761,144.826960032
3908,Enter,5,17,L1,308766.069,5810645.739,20.854,4.235,29.245,274.531,-37.831586051,144.826961448
3908,Enter,5,18,L1,308765.698,5810649.357,20.87,4.221,28.874,278.149,-37.831553387,144.826958191
3908,Enter,5,19,L1,308764.018,5810655.876,20.854,4.475,27.194,284.668,-37.831494321,144.826940837
3908,Enter,5,20,L1,308761.873,5810660.95,20.807,5.185,25.049,289.742,-37.831448171,144.826917820
3908,Enter,5,21,L1,308757.401,5810667.618,20.743,3.82,20.577,296.410,-37.831387177,144.826868799
3908,Enter,5,22,L1,308756.133,5810670.451,20.742,3.678,19.309,299.243,-37.831361396,144.826855149
3908,Enter,5,23,L1,308755.158,5810674.793,20.738,3.614,18.334,303.585,-37.831322084,144.826845225
3908,Enter,5,24,L1,308754.781,5810677.83,20.741,3.709,17.957,306.622,-37.831294652,144.826841746
3908,Enter,5,25,L1,308754.265,5810687.781,20.692,3.743,17.441,316.573,-37.831204919,144.826838517
3908,Enter,6,1,L2,308722.615,5810373.622,18.881,3.402,-14.209,2.414,-37.834027805,144.826396059
3908,Enter,6,2,L2,308732.217,5810489.92,19.876,3.129,-4.607,118.712,-37.832982363,144.826535845
3908,Enter,6,3,L2,308732.588,5810496.488,19.932,4.723,-4.236,125.280,-37.832923285,144.826541794
3908,Enter,6,4,L2,308732.42,5810495.028,19.935,3.552,-4.404,123.820,-37.832936399,144.826539500
3908,Enter,6,5,L2,308733.842,5810509.714,20.03,3.094,-2.982,138.506,-37.832804426,144.826559530
3908,Enter,6,6,L2,308740.137,5810585.352,20.597,3.331,3.313,214.144,-37.832124500,144.826651010
3908,Enter,6,7,L2,308741.668,5810595.345,20.672,3.295,4.844,224.137,-37.832034818,144.826671037
3908,Enter,6,8,L2,308744.072,5810604.55,20.7,3.524,7.248,233.342,-37.831952415,144.826700769
3908,Enter,6,9,L2,308747.927,5810613.832,20.723,3.53,11.103,242.624,-37.831869624,144.826746999
