17012,NA,50,1,L1,307297.768,5812720.414,33.478,8.119
17012,NA,50,2,L1,307296.413,5812721.986,33.466,8.119
17012,NA,50,3,L1,307293.221,5812730.400,33.482,6.513
17012,NA,50,4,L1,307291.914,5812735.516,33.565,6.024
17012,NA,50,5,L1,307290.891,5812741.355,33.655,5.671
17012,NA,50,6,L1,307283.484,5812801.803,34.092,5.790
17012,NA,50,7,L1,307276.918,5812852.187,34.476,6.256
17012,NA,50,8,L1,307276.392,5812859.054,34.510,5.791
17012,NA,50,9,L1,307270.864,5812902.834,34.692,5.577
17012,NA,50,10,L1,307269.812,5812913.686,34.680,5.544
17012,NA,50,11,L1,307269.586,5812927.626,34.632,5.324
17012,NA,50,12,L1,307269.722,5812933.945,34.604,4.998
17012,NA,50,13,L1,307270.707,5812943.359,34.571,4.672
17012,NA,50,14,L1,307271.802,5812948.950,34.541,4.684
17012,NA,50,15,L1,307273.459,5812953.309,34.517,4.858
17012,NA,50,16,L1,307276.259,5812957.936,34.510,4.865
17012,NA,50,17,L1,307279.241,5812961.481,34.494,4.741
17012,NA,50,18,L1,307283.250,5812964.919,34.486,4.758
17012,NA,50,19,L1,307288.057,5812967.586,34.413,4.833
17012,NA,50,20,L1,307292.204,5812968.975,34.358,4.619
17012,NA,50,21,L1,307296.954,5812969.629,34.341,4.392
17012,NA,50,22,L1,307301.445,5812969.494,34.302,3.794
17012,NA,50,23,L1,307319.244,5812968.098,34.236,3.625
17012,NA,50,24,L1,307345.330,5812965.591,34.127,4.154
17012,NA,50,25,L1,307606.873,5812943.485,33.123,4.334
17012,NA,51,1,L1,307307.075,5812725.314,33.526,9.409
17012,NA,51,2,L1,307306.286,5812726.793,33.494,9.409
17012,NA,51,3,L1,307304.126,5812728.789,33.503,7.227
17012,NA,51,4,L1,307302.011,5812731.275,33.502,6.547
17012,NA,51,5,L1,307298.640,5812736.484,33.540,6.238
17012,NA,51,6,L1,307297.054,5812740.454,33.628,6.126
17012,NA,51,7,L1,307295.996,5812745.412,33.690,5.632
17012,NA,51,8,L1,307275.550,5812910.791,34.674,5.409
17012,NA,51,9,L1,307275.125,5812917.395,34.660,5.389
17012,NA,51,10,L1,307275.294,5812926.156,34.631,5.138
17012,NA,51,11,L1,307276.247,5812936.393,34.586,4.758
17012,NA,51,12,L1,307277.383,5812945.244,34.557,4.795
17012,NA,51,13,L1,307278.514,5812949.170,34.541,4.721
17012,NA,51,14,L1,307280.723,5812953.550,34.522,4.815
17012,NA,51,15,L1,307282.735,5812956.163,34.495,4.809
17012,NA,51,16,L1,307286.212,5812959.228,34.466,4.818
17012,NA,51,17,L1,307288.592,5812960.788,34.424,4.811
17012,NA,51,18,L1,307291.693,5812962.251,34.386,4.845
17012,NA,51,19,L1,307295.442,5812963.236,34.338,4.890
17012,NA,51,20,L1,307298.157,5812963.624,34.327,4.864
17012,NA,51,21,L1,307302.337,5812963.766,34.293,4.513
17012,NA,51,22,L1,307312.920,5812963.585,34.250,3.370
17012,NA,51,23,L1,307331.445,5812962.556,34.180,4.295
17012,NA,51,24,L1,307606.380,5812939.162,33.139,4.364
17012,NA,52,1,L1,307454.760,5812949.906,33.493,9.927
17012,NA,52,2,L1,307459.135,5812945.935,33.357,9.927
17012,NA,52,3,L1,307460.129,5812943.468,33.302,7.633
17012,NA,52,4,L1,307460.981,5812939.807,33.246,5.473
17012,NA,52,5,L1,307461.290,5812936.782,33.193,4.476
17012,NA,52,6,L1,307461.259,5812934.179,33.144,4.211
17012,NA,52,7,L1,307459.182,5812906.624,33.195,4.160
17012,NA,52,8,L1,307459.161,5812902.094,33.227,4.160
17012,NA,52,9,L1,307459.709,5812892.559,33.328,4.160
17012,NA,52,10,L1,307460.125,5812888.794,33.364,4.160
17012,NA,52,11,L1,307462.151,5812878.104,33.431,4.160
17012,NA,52,12,L1,307463.545,5812873.091,33.456,4.160
17012,NA,52,13,L1,307467.181,5812862.279,33.367,4.160
17012,NA,52,14,L1,307467.965,5812860.344,33.335,4.160
17012,NA,52,15,L1,307473.333,5812849.775,33.244,4.160
17012,NA,52,16,L1,307478.333,5812841.317,33.171,4.160
17012,NA,52,17,L1,307484.749,5812832.498,33.115,4.160
17012,NA,52,18,L1,307500.011,5812813.257,33.046,4.161
17012,NA,52,19,L1,307504.379,5812807.170,32.977,4.160
17012,NA,52,20,L1,307508.584,5812800.541,32.927,4.160
17012,NA,52,21,L1,307511.862,5812794.315,32.896,4.160
17012,NA,52,22,L1,307515.720,5812785.493,32.887,4.162
17012,NA,52,23,L1,307518.712,5812776.276,32.810,4.160
17012,NA,52,24,L1,307520.139,5812770.430,32.768,4.160
17012,NA,52,25,L1,307521.469,5812763.903,32.755,4.162
17012,NA,52,26,L1,307522.662,5812754.248,32.763,4.161
17012,NA,52,27,L1,307522.875,5812745.034,32.679,4.160
17012,NA,52,28,L1,307522.313,5812735.087,32.575,4.160
17012,NA,52,29,L1,307520.439,5812718.839,32.512,4.190
17012,NA,52,30,L1,307519.112,5812713.152,32.618,5.543
17012,NA,52,31,L1,307517.999,5812710.461,32.669,7.148
17012,NA,52,32,L1,307516.386,5812707.625,32.735,9.713
17012,NA,52,33,L1,307509.347,5812703.238,32.874,9.960
17012,NA,53,1,L1,307473.610,5812948.150,33.452,9.991
17012,NA,53,2,L1,307468.768,5812944.127,33.321,9.528
17012,NA,53,3,L1,307466.934,5812940.235,33.234,6.355
17012,NA,53,4,L1,307465.932,5812936.690,33.166,4.801
17012,NA,53,5,L1,307465.481,5812933.713,33.114,4.273
17012,NA,53,6,L1,307463.574,5812910.176,33.178,4.272
17012,NA,53,7,L1,307463.349,5812903.369,33.214,4.260
17012,NA,53,8,L1,307464.103,5812891.207,33.351,4.324
17012,NA,53,9,L1,307466.134,5812879.611,33.443,4.273
17012,NA,53,10,L1,307468.502,5812871.356,33.472,4.170
