2,67,1,7,1,Straight
3,68,1,7,1,Straight
4,69,1,7,1,Straight
58,66,1,7,1,Straight
57,64,3,5,2,Straight
7,63,3,5,2,Straight
8,62,3,5,2,Straight
9,61,3,5,2,Straight
13,56,4,6,3,Straight
16,60,2,8,4,Straight
5,55,1,6,5,Right
10,60,3,8,6,Right
11,59,3,8,6,Right
14,61,4,5,7,Right
17,69,2,7,8,Right
