17038,NA,50,1,RT1,307885.743,5808791.895,11.202,0.000
17038,NA,50,2,RT1,307867.719,5808794.440,11.211,0.462
17038,NA,50,3,RT1,307832.745,5808800.019,11.367,2.782
17038,NA,50,4,RT1,307792.876,5808805.202,11.652,3.091
17038,NA,50,5,RT1,307787.176,5808806.315,11.697,3.880
17038,NA,50,6,RT1,307781.706,5808807.687,11.712,5.211
17038,NA,50,7,RT1,307771.445,5808810.886,11.743,8.894
17038,NA,51,1,RT1,308114.963,5808763.863,10.433,0.000
17038,NA,51,2,RT1,308082.944,5808769.515,10.664,3.345
17038,NA,51,3,RT1,308040.753,5808774.641,10.832,3.671
17038,NA,51,4,RT1,308035.035,5808775.648,10.903,4.530
17038,NA,51,5,RT1,308030.054,5808777.027,10.985,6.077
17038,NA,51,6,RT1,308027.945,5808777.901,11.000,6.970
17038,NA,51,7,RT1,308025.786,5808779.151,10.997,8.054
17038,NA,51,8,RT1,308024.518,5808780.445,10.962,8.475
17038,NA,51,9,RT1,308022.004,5808784.227,10.900,8.475
17038,NA,52,1,LBL,307562.138,5808823.546,12.421,1.623
17038,NA,52,2,LBL,307974.863,5808771.709,10.704,1.578
17038,NA,52,3,LBL,308034.800,5808764.295,10.487,1.761
17038,NA,52,4,LBL,308113.667,5808755.038,10.156,1.574
17038,NA,52,5,LBL,308142.328,5808751.475,10.029,1.955
17038,NA,53,1,L1,307562.632,5808826.512,12.546,4.385
17038,NA,53,2,L1,307995.930,5808772.102,10.785,4.339
17038,NA,53,3,L1,308042.387,5808766.415,10.583,4.291
17038,NA,53,4,L1,308142.681,5808754.631,10.160,4.394
17038,NA,54,1,L2,307563.314,5808830.579,12.689,3.856
17038,NA,54,2,L2,307955.155,5808781.369,10.993,3.916
17038,NA,54,3,L2,307992.240,5808776.524,10.933,3.513
17038,NA,54,4,L2,308143.138,5808758.716,10.269,3.826
17038,NA,55,1,LT1,307618.185,5808843.197,12.470,0.015
17038,NA,55,2,LT1,307669.701,5808837.967,12.301,3.192
17038,NA,55,3,LT1,307735.117,5808829.789,11.929,2.995
17038,NA,55,4,LT1,307743.329,5808829.099,11.888,3.714
17038,NA,55,5,LT1,307750.071,5808829.218,11.843,6.169
17038,NA,55,6,LT1,307752.203,5808829.798,11.825,6.590
17038,NA,55,7,LT1,307754.760,5808830.904,11.820,6.774
17038,NA,55,8,LT1,307758.972,5808833.266,11.798,7.334
17038,NA,55,9,LT1,307761.482,5808834.948,11.779,8.051
17038,NA,55,10,LT1,307764.579,5808840.536,11.717,8.051
17038,NA,56,1,LBL,307566.628,5808850.501,12.614,1.407
17038,NA,56,2,LBL,307621.387,5808842.043,12.478,1.310
17038,NA,56,3,LBL,307652.311,5808837.754,12.460,1.489
17038,NA,56,4,LBL,307750.963,5808825.570,11.908,1.553
17038,NA,56,5,LBL,307795.056,5808820.336,11.520,1.859
17038,NA,56,6,LBL,307803.090,5808818.964,11.468,1.105
17038,NA,56,7,LBL,307947.811,5808801.294,10.995,1.474
17038,NA,56,8,LBL,308145.158,5808776.796,10.317,1.415
17038,NA,57,1,L1,307566.194,5808847.892,12.674,3.882
17038,NA,57,2,L1,307620.999,5808839.660,12.520,3.519
17038,NA,57,3,L1,307654.928,5808834.968,12.483,3.387
17038,NA,57,4,L1,308144.893,5808774.425,10.358,3.358
17038,NA,58,1,L2,307565.619,5808844.444,12.671,3.110
17038,NA,58,2,L2,307612.481,5808837.541,12.508,3.065
17038,NA,58,3,L2,307654.651,5808831.685,12.418,3.196
17038,NA,58,4,L2,307852.707,5808807.052,11.242,3.312
17038,NA,58,5,L2,307967.849,5808793.053,11.018,3.338
17038,NA,58,6,L2,308095.837,5808776.941,10.599,3.333
17038,NA,58,7,L2,308144.520,5808771.085,10.410,3.366
