17011Ref,307009.040,5812820.367,34.507,-37.811630151,144.807588982,CENTRE_ROUND_MANHOLE_COVER
17011,NA,50,1,L1,307028.695,5813275.044,34.957,3.544,19.655,454.677,-37.807539222,144.807933240
17011,NA,50,2,L1,307039.904,5813101.179,34.098,3.502,30.864,280.812,-37.809107520,144.808014172
17011,NA,50,3,L1,307053.764,5812891.408,33.55,3.517,44.724,71.041,-37.810999768,144.808115637
17011,NA,50,4,L1,307055.047,5812877.638,33.585,3.39,46.007,57.271,-37.811124060,144.808126534
17011,NA,50,5,L1,307056.259,5812867.452,33.623,3.354,47.219,47.085,-37.811216057,144.808137580
17011,NA,50,6,L1,307072.716,5812743.668,35.186,3.241,63.676,-76.699,-37.812334405,144.808291436
17011,NA,51,1,L3,307025.177,5813274.87,34.916,3.5,16.137,454.503,-37.807540045,144.807893257
17011,NA,51,2,L3,307059.705,5812743.795,35.531,3.519,50.665,-76.572,-37.812330512,144.808143761
17011,NA,52,1,L4,307021.674,5813274.696,35.022,3.515,12.634,454.329,-37.807540872,144.807853445
17011,NA,52,2,L4,307056.205,5812743.829,35.633,3.464,47.165,-76.538,-37.812329466,144.808104035
17011,NA,53,1,L5,307018.214,5813274.524,35.134,3.412,9.174,454.157,-37.807541690,144.807814122
17011,NA,53,2,L5,307052.64,5812743.863,35.742,3.649,43.600,-76.504,-37.812328406,144.808063572
17011,NA,54,1,L5,307001.923,5813273.715,35.139,3.521,-7.117,453.348,-37.807545533,144.807628972
17011,NA,54,2,L5,307036.369,5812744.022,35.738,3.557,27.329,-76.345,-37.812323535,144.807878896
17011,NA,55,1,L4,306998.467,5813273.543,35.036,3.399,-10.573,453.176,-37.807546352,144.807589694
17011,NA,55,2,L4,307032.855,5812744.056,35.632,3.452,23.815,-76.311,-37.812322486,144.807839012
17011,NA,56,1,L3,306994.995,5813273.371,34.947,3.553,-14.045,453.004,-37.807547167,144.807550235
17011,NA,56,2,L3,307003.8,5813138.03,34.389,3.468,-5.240,317.663,-37.808767988,144.807614132
17011,NA,56,3,L3,307006,5813101.104,34.252,3.661,-3.040,280.737,-37.809101030,144.807629269
17011,NA,56,4,L3,307012.863,5812998.521,33.912,3.678,3.823,178.154,-37.810026402,144.807679849
17011,NA,56,5,L3,307029.375,5812744.09,35.547,3.49,20.335,-76.277,-37.812321444,144.807799514
17011,NA,57,1,SL,307004.175,5813100.96,34.207,0,-4.865,280.593,-37.809101941,144.807608513
17011,NA,57,2,SL,307005.795,5813073.81,34.112,0.709,-3.245,253.443,-37.809346812,144.807619670
17011,NA,57,3,SL,307010.051,5812990.317,33.787,2.952,1.011,169.950,-37.810099698,144.807645740
17011,NA,57,4,SL,307016.108,5812891.688,33.567,3.744,7.068,71.321,-37.810989288,144.807688224
17011,NA,57,5,SL,307019.032,5812837.577,33.888,4.851,9.992,17.210,-37.811477260,144.807707002
17011,NA,57,6,SL,307019.085,5812812.172,34.143,4.182,10.045,-8.195,-37.811706084,144.807700835
17011,NA,57,7,SL,307018.04,5812744.206,35.02,4.102,9.000,-76.161,-37.812318004,144.807670862
17011,NA,58,1,L2,307052.013,5812891.242,33.599,0,42.973,70.875,-37.811000893,144.808095715
17011,NA,58,2,L2,307054.298,5812864.928,33.699,1.155,45.258,44.561,-37.811238375,144.808114645
17011,NA,58,3,L2,307060.354,5812802.358,34.327,5.288,51.314,-18.009,-37.811803197,144.808166729
17011,NA,58,4,L2,307068.829,5812743.706,35.293,4.443,59.789,-76.661,-37.812333241,144.808247318
