17002Ref,303788.234,5814755.270,54.016,-37.793517191,144.771549205,CENTRE_SQUARE_MANHOLE_COVER
17002,NA,50,1,L1RT1,303774.719,5814823.831,54.548,3.846,-13.515,68.561,-37.792896804,144.771414375
17002,NA,50,2,L1RT1,303777.809,5814817.430,54.539,3.710,-10.425,62.160,-37.792955117,144.771447712
17002,NA,50,3,L1RT1,303780.207,5814810.972,54.524,3.710,-8.027,55.702,-37.793013796,144.771473180
17002,NA,50,4,L1RT1,303781.377,5814806.951,54.497,3.710,-6.857,51.681,-37.793050262,144.771485371
17002,NA,50,5,L1RT1,303782.047,5814802.611,54.474,3.719,-6.187,47.341,-37.793089493,144.771491800
17002,NA,50,6,L1RT1,303783.664,5814734.845,54.028,4.318,-4.570,-20.425,-37.793700167,144.771491811
17002,NA,50,7,L1RT1,303783.974,5814706.856,53.966,3.390,-4.260,-48.414,-37.793952313,144.771487754
17002,NA,50,8,L1RT1,303783.800,5814697.342,53.951,3.360,-4.434,-57.928,-37.794037963,144.771483204
17002,NA,50,9,L1RT1,303783.333,5814689.074,53.930,3.426,-4.901,-66.196,-37.794112327,144.771475666
17002,NA,50,10,L1RT1,303774.742,5814581.969,53.064,3.495,-13.492,-173.301,-37.795075110,144.771349170
17002,NA,51,1,LT1,303771.416,5814821.098,54.449,3.885,-16.818,65.828,-37.792920709,144.771376149
17002,NA,51,2,LT1,303773.734,5814817.261,54.461,3.885,-14.500,61.991,-37.792955764,144.771401418
17002,NA,51,3,LT1,303775.599,5814813.030,54.446,3.657,-12.635,57.760,-37.792994271,144.771421439
17002,NA,51,4,LT1,303777.382,5814807.657,54.398,3.749,-10.852,52.387,-37.793043045,144.771440221
17002,NA,51,5,LT1,303778.329,5814802.402,54.362,3.739,-9.905,47.132,-37.793090577,144.771449547
17002,NA,51,6,LT1,303779.886,5814778.356,54.241,1.432,-8.348,23.086,-37.793307479,144.771460710
17002,NA,51,7,LT1,303781.172,5814744.777,54.055,0.000,-7.062,-10.493,-37.793610180,144.771466216
17002,NA,52,1,L1,303771.416,5814821.098,54.449,4.466,-16.818,65.828,-37.792920709,144.771376149
17002,NA,52,2,L1,303769.343,5814825.058,54.446,4.466,-18.891,69.788,-37.792884598,144.771353693
17002,NA,52,3,L1,303765.049,5814832.340,54.477,4.800,-23.185,77.070,-37.792818092,144.771306930
17002,NA,52,4,L1,303762.798,5814838.968,54.525,4.843,-25.436,83.698,-37.792757914,144.771283177
17002,NA,52,5,L1,303762.852,5814838.753,54.519,4.858,-25.382,83.483,-37.792759862,144.771283731
17002,NA,52,6,L1,303762.102,5814844.917,54.567,4.483,-26.132,89.647,-37.792704185,144.771276888
17002,NA,52,7,L1,303762.882,5814850.347,54.646,4.298,-25.352,95.077,-37.792655448,144.771287210
17002,NA,52,8,L1,303765.088,5814856.553,54.711,4.571,-23.146,101.283,-37.792600028,144.771313926
17002,NA,52,9,L1,303771.746,5814868.266,54.781,5.112,-16.488,112.996,-37.792495967,144.771392660
17002,NA,52,10,L1,303771.640,5814868.054,54.779,5.162,-16.594,112.784,-37.792497853,144.771391400
17002,NA,52,11,L1,303775.084,5814873.468,54.839,4.549,-13.150,118.198,-37.792449832,144.771431952
17002,NA,52,12,L1,303777.406,5814878.607,54.866,3.957,-10.828,123.337,-37.792404047,144.771459696
17002,NA,53,1,L2,303803.418,5814825.726,54.755,4.156,15.184,70.456,-37.792885900,144.771740604
17002,NA,53,2,L2,303800.980,5814817.324,54.725,4.289,12.746,62.054,-37.792961048,144.771710661
17002,NA,53,3,L2,303799.109,5814809.223,54.678,4.302,10.875,53.953,-37.793033607,144.771687234
17002,NA,53,4,L2,303796.426,5814794.223,54.577,4.055,8.192,38.953,-37.793168127,144.771652724
17002,NA,53,5,L2,303795.134,5814782.954,54.496,4.076,6.900,27.684,-37.793269342,144.771635010
17002,NA,53,6,L2,303793.372,5814765.287,54.368,3.620,5.138,10.017,-37.793428080,144.771610231
17002,NA,53,7,L2,303786.864,5814689.541,54.048,3.441,-1.370,-65.729,-37.794108879,144.771515868
17002,NA,53,8,L2,303778.193,5814581.416,53.093,3.476,-10.041,-173.854,-37.795080832,144.771388189
17002,NA,54,1,L1,303809.109,5814828.283,54.669,4.533,20.875,73.013,-37.792864093,144.771805886
17002,NA,54,2,L1,303808.546,5814827.497,54.672,4.533,20.312,72.227,-37.792871051,144.771799283
