17008,NA,50,1,L1,305668.43,5814155.122,55.247,3.403
17008,NA,50,2,L1,305700.793,5814147.715,53.569,3.509
17008,NA,50,3,L1,305725.263,5814141.144,52.19,3.53
17008,NA,50,4,L1,305757.558,5814131.346,50.318,3.407
17008,NA,50,5,L1,305800.884,5814117.021,47.731,3.511
17008,NA,50,6,L1,305825.472,5814109.782,46.377,3.513
17008,NA,50,7,L1,305849.939,5814103.43,45.219,3.488
17008,NA,50,8,L1,305873.831,5814098.228,44.204,3.563
17008,NA,50,9,L1,305985.617,5814076.78,41.29,3.509
17008,NA,50,10,L1,306021.864,5814070.233,40.922,3.48
17008,NA,50,11,L1,306044.777,5814066.482,40.825,3.525
17008,NA,50,12,L1,306060.265,5814064.266,40.744,3.46
17008,NA,50,13,L1,306233.6,5814041.909,40.008,3.512
17008,NA,51,1,L2,305667.575,5814151.757,55.158,3.539
17008,NA,51,2,L2,305699.95,5814144.288,53.488,3.55
17008,NA,51,3,L2,305727.475,5814136.846,51.91,3.491
17008,NA,51,4,L2,305751.575,5814129.612,50.559,3.482
17008,NA,51,5,L2,305800.373,5814113.514,47.78,3.48
17008,NA,51,6,L2,305825.79,5814106.065,46.415,3.502
17008,NA,51,7,L2,305849.281,5814100.023,45.309,3.446
17008,NA,51,8,L2,305878.661,5814093.645,44.1,3.601
17008,NA,51,9,L2,305989.484,5814072.549,41.321,3.401
17008,NA,51,10,L2,306018.436,5814067.335,41.037,3.41
17008,NA,51,11,L2,306044.307,5814063.072,40.932,3.358
17008,NA,51,12,L2,306092.253,5814056.077,40.734,4.531
17008,NA,51,13,L2,306233.238,5814039.366,40.079,1.63
17008,NA,52,1,L3,305657.059,5814110.356,46.728,3.397
17008,NA,52,2,L3,305670.706,5814106.56,46.369,3.438
17008,NA,52,3,L3,305684.884,5814102.958,45.993,3.421
17008,NA,52,4,L3,305703.47,5814098.677,45.522,3.479
17008,NA,52,5,L3,305717.203,5814095.815,45.254,3.505
17008,NA,52,6,L3,305729.808,5814093.463,45.004,3.483
17008,NA,52,7,L3,305752.143,5814089.724,44.559,3.466
17008,NA,52,8,L3,305788.036,5814084.708,43.778,3.465
17008,NA,52,9,L3,305827.01,5814080.237,42.977,3.49
17008,NA,52,10,L3,306099.271,5814051.293,40.819,3.525
17008,NA,52,11,L3,306232.88,5814036.853,40.151,3.447
17008,NA,53,1,L4,305656.203,5814106.983,46.93,3.561
17008,NA,53,2,L4,305679.972,5814100.562,46.302,3.532
17008,NA,53,3,L4,305703.56,5814095.053,45.708,3.551
17008,NA,53,4,L4,305716.321,5814092.411,45.436,3.517
17008,NA,53,5,L4,305739.007,5814088.298,44.948,3.526
17008,NA,53,6,L4,305751.471,5814086.299,44.691,3.51
17008,NA,53,7,L4,305787.782,5814081.209,43.879,3.542
17008,NA,53,8,L4,305823.767,5814077.039,43.128,3.56
17008,NA,53,9,L4,306073.762,5814050.499,41.04,3.506
17008,NA,53,10,L4,306232.39,5814033.407,40.258,3.509
17008,NA,54,1,L5,305655.332,5814103.555,47.147,3.51
17008,NA,54,2,L5,305669.232,5814099.693,46.774,3.507
17008,NA,54,3,L5,305685.305,5814095.651,46.344,3.534
17008,NA,54,4,L5,305701.411,5814091.938,45.946,3.476
17008,NA,54,5,L5,305715.469,5814088.991,45.62,3.525
17008,NA,54,6,L5,305731.384,5814086.03,45.266,3.574
17008,NA,54,7,L5,305751.08,5814082.782,44.84,3.564
17008,NA,54,8,L5,305787.858,5814077.666,43.978,3.464
17008,NA,54,9,L5,305838.497,5814071.93,42.985,3.47
17008,NA,54,10,L5,306080.769,5814046.252,41.114,3.449
17008,NA,54,11,L5,306231.896,5814029.943,40.368,3.486
17008,NA,55,1,L5,305651.247,5814087.471,48.114,3.454
17008,NA,55,2,L5,305669.359,5814082.458,47.639,3.529
17008,NA,55,3,L5,305680.817,5814079.546,47.347,3.531
17008,NA,55,4,L5,305693.319,5814076.62,47.021,3.501
17008,NA,55,5,L5,305709.992,5814073.158,46.558,3.436
17008,NA,55,6,L5,305739.599,5814067.885,45.69,3.462
17008,NA,55,7,L5,305778.883,5814062.369,44.574,3.419
17008,NA,55,8,L5,305803.112,5814059.484,43.938,3.471
17008,NA,55,9,L5,306229.602,5814013.831,40.396,3.506
17008,NA,56,1,L4,305650.383,5814084.07,48.311,3.561
17008,NA,56,2,L4,305678.966,5814076.387,47.582,3.503
17008,NA,56,3,L4,305703.257,5814070.917,46.922,3.524
17008,NA,56,4,L4,305715.638,5814068.488,46.535,3.59
17008,NA,56,5,L4,305737.342,5814064.71,45.875,3.54
17008,NA,56,6,L4,305773.437,5814059.582,44.788,3.499
17008,NA,56,7,L4,305809.423,5814055.314,43.784,3.458
17008,NA,56,8,L4,306229.111,5814010.385,40.295,3.451
17008,NA,57,1,L3,305649.515,5814080.651,48.492,3.491
17008,NA,57,2,L3,305678.075,5814073.018,47.766,3.466
17008,NA,57,3,L3,305694.638,5814069.172,47.325,3.504
17008,NA,57,4,L3,305714.354,5814065.149,46.695,3.441
17008,NA,57,5,L3,305730.246,5814062.319,46.202,3.515
17008,NA,57,6,L3,305750.402,5814059.178,45.589,3.466
17008,NA,57,7,L3,305785.795,5814054.476,44.479,3.6
17008,NA,57,8,L3,306039.727,5814027.057,41.114,3.504
17008,NA,57,9,L3,306228.622,5814006.947,40.196,3.49
17008,NA,58,1,L2,305643.173,5814055.685,44.657,3.552
17008,NA,58,2,L2,305713.638,5814043.3,43.8,3.445
17008,NA,58,3,L2,305738.926,5814039.248,43.543,3.368
17008,NA,58,4,L2,305762.517,5814035.82,43.304,3.359
17008,NA,58,5,L2,305789.296,5814032.207,43.053,3.453
17008,NA,58,6,L2,305823.059,5814028.011,42.737,3.429
17008,NA,58,7,L2,305861.064,5814023.98,42.362,3.508
17008,NA,58,8,L2,305890.763,5814021.304,42.09,3.44
17008,NA,58,9,L2,305940.484,5814017.76,41.597,3.499
17008,NA,58,10,L2,305984.667,5814015.488,41.169,3.425
17008,NA,58,11,L2,306069.441,5814012.358,40.505,3.43
17008,NA,58,12,L2,306152.443,5814010.463,40.373,5.674
17008,NA,58,13,L2,306228.332,5814004.909,40.138,0.63
17008,NA,59,1,L1,306228.036,5814002.831,40.068,3.563
17008,NA,59,2,L1,306192.251,5814004.354,40.123,3.576
17008,NA,59,3,L1,305979.186,5814012.21,41.11,3.618
17008,NA,59,4,L1,305935.014,5814014.572,41.538,3.576
17008,NA,59,5,L1,305889.104,5814017.959,41.974,3.506
17008,NA,59,6,L1,305857.014,5814020.879,42.289,3.461
17008,NA,59,7,L1,305827.95,5814023.959,42.571,3.51
17008,NA,59,8,L1,305799.729,5814027.315,42.852,3.586
17008,NA,59,9,L1,305767.593,5814031.62,43.16,3.558
17008,NA,59,10,L1,305736.303,5814036.175,43.477,3.494
17008,NA,59,11,L1,305712.982,5814039.905,43.712,3.467
17008,NA,59,12,L1,305642.302,5814052.253,44.569,3.513
17008,NA,60,1,RT1,305639.836,5814042.547,44.302,4.287
17008,NA,60,2,RT1,305709.585,5814035.915,43.632,5.51
17008,NA,60,3,RT1,305754.768,5814032.086,43.248,5.51
