17040,NA,50,1,LBL,305891.609,5809043.932,18.424,1.504
17040,NA,50,2,LBL,306422.517,5808988.379,16.497,1.539
17040,NA,50,3,LBL,306455.220,5808984.184,16.444,1.594
17040,NA,50,4,LBL,306474.988,5808981.224,16.432,1.503
17040,NA,50,5,LBL,306503.758,5808976.329,16.402,1.435
17040,NA,50,6,LBL,306524.725,5808972.282,16.326,1.506
17040,NA,51,1,L1,305891.903,5809046.423,18.530,3.512
17040,NA,51,2,L1,306431.764,5808989.834,16.549,3.479
17040,NA,51,3,L1,306453.710,5808986.934,16.522,3.420
17040,NA,51,4,L1,306475.233,5808983.708,16.492,3.481
17040,NA,51,5,L1,306498.467,5808979.770,16.457,3.487
17040,NA,51,6,L1,306525.247,5808974.746,16.409,3.526
17040,NA,52,1,L2,305892.311,5809049.892,18.640,3.476
17040,NA,52,2,L2,306418.435,5808994.886,16.684,3.620
17040,NA,52,3,L2,306432.371,5808993.266,16.643,3.480
17040,NA,52,4,L2,306464.105,5808988.986,16.596,3.586
17040,NA,52,5,L2,306483.502,5808985.919,16.575,3.567
17040,NA,52,6,L2,306525.975,5808978.192,16.510,3.516
17040,NA,53,1,LBL,305894.310,5809067.029,18.228,1.735
17040,NA,53,2,LBL,306416.253,5809012.409,17.193,1.695
17040,NA,53,3,LBL,306445.259,5809008.918,17.219,1.513
17040,NA,53,4,LBL,306478.139,5809004.189,17.086,1.521
17040,NA,53,5,LBL,306504.581,5808999.743,16.932,1.448
17040,NA,53,6,LBL,306529.521,5808994.961,16.874,1.470
17040,NA,54,1,L1,305894.005,5809064.413,18.311,3.531
17040,NA,54,2,L1,306432.011,5809008.056,17.180,3.475
17040,NA,54,3,L1,306454.913,5809005.067,17.122,3.510
17040,NA,54,4,L1,306478.492,5809001.585,17.012,3.515
17040,NA,54,5,L1,306502.194,5808997.624,16.871,3.553
17040,NA,54,6,L1,306529.022,5808992.599,16.825,3.360
17040,NA,55,1,L2,305893.596,5809060.896,18.436,3.550
17040,NA,55,2,L2,306310.152,5809017.442,16.768,3.460
17040,NA,55,3,L2,306431.819,5809004.504,17.071,3.637
17040,NA,55,4,L2,306449.676,5809002.216,17.051,3.506
17040,NA,55,5,L2,306478.113,5808998.052,16.902,3.581
17040,NA,55,6,L2,306508.050,5808992.954,16.748,3.529
17040,NA,55,7,L2,306528.295,5808989.161,16.745,3.665
17040,NA,56,1,RT1,305901.916,5809058.218,18.491,0.054
17040,NA,56,2,RT1,305905.104,5809057.863,18.487,0.249
17040,NA,56,3,RT1,305933.058,5809053.339,18.527,3.420
17040,NA,56,4,RT1,305973.738,5809049.009,18.592,3.732
17040,NA,56,5,RT1,305977.352,5809048.215,18.592,4.857
17040,NA,56,6,RT1,305978.328,5809047.909,18.592,5.290
17040,NA,56,7,RT1,305979.370,5809047.251,18.585,5.290
17040,NA,57,1,RT1,306327.696,5809013.781,16.801,0.000
17040,NA,57,2,RT1,306354.192,5809009.493,16.889,2.995
17040,NA,57,3,RT1,306362.715,5809008.337,16.898,3.508
17040,NA,57,4,RT1,306399.515,5809004.499,16.936,3.565
17040,NA,57,5,RT1,306404.623,5809003.363,16.895,4.739
17040,NA,57,6,RT1,306406.561,5809002.671,16.908,5.703
17040,NA,57,7,RT1,306406.880,5809002.305,16.888,5.903
17040,NA,58,1,RT1,305997.297,5809042.878,18.591,4.217
17040,NA,58,2,RT1,305997.660,5809042.495,18.583,3.530
17040,NA,58,3,RT1,305998.648,5809042.325,18.572,3.397
17040,NA,58,4,RT1,306038.227,5809038.211,18.512,3.423
17040,NA,58,5,RT1,306071.518,5809032.952,18.411,0.005
