2570Ref,303703.898,5813521.008,41.597,-37.804615293,144.770257744,CENTRE_ROUND_MANHOLE_COVER
2570,Enter,1,1,LT1,303671.751,5813500.398,41.378,5.002,-32.147,-20.610,-37.804794004,144.769887258
2570,Enter,1,2,LT1,303671.985,5813497.170,41.397,4.067,-31.913,-23.838,-37.804823126,144.769889039
2570,Enter,1,3,LT1,303671.859,5813490.153,41.449,3.196,-32.039,-30.855,-37.804886297,144.769885708
2570,Enter,1,4,LT1,303666.502,5813423.167,41.677,3.083,-37.396,-97.841,-37.805488445,144.769806748
2570,Enter,1,5,LT1,303665.301,5813389.511,41.826,0.003,-38.597,-131.497,-37.805791304,144.769783995
2570,Enter,2,1,L1,303676.021,5813500.049,41.505,3.504,-27.877,-20.959,-37.804798065,144.769935633
2570,Enter,2,2,L1,303648.906,5813162.166,40.528,3.305,-54.992,-358.842,-37.807835328,144.769536274
2570,Enter,3,1,L2,303679.349,5813499.776,41.603,3.173,-24.549,-21.232,-37.804801239,144.769973336
2570,Enter,3,2,L2,303652.167,5813161.933,40.633,3.232,-51.731,-359.075,-37.807838128,144.769573229
2570,Enter,4,1,L1,303697.530,5813538.720,41.464,3.431,-6.368,17.712,-37.804454404,144.770190263
2570,Enter,4,2,L1,303713.577,5813736.224,41.960,3.638,9.679,215.216,-37.802679061,144.770425916
2570,Enter,4,3,L1,303719.723,5813814.454,42.190,3.382,15.825,293.446,-37.801975814,144.770516868
2570,Enter,5,1,L2,303694.082,5813538.902,41.492,3.472,-9.816,17.894,-37.804452023,144.770151173
2570,Enter,5,2,L2,303702.748,5813647.603,41.688,3.699,-1.150,126.595,-37.803474886,144.770278990
2570,Enter,5,3,L2,303711.864,5813758.026,42.064,3.314,7.966,237.018,-37.802482336,144.770412378
2570,Enter,5,4,L2,303715.863,5813787.813,42.151,0.001,11.965,266.805,-37.802214923,144.770465838
2570,Enter,6,1,RT1,303690.686,5813539.082,41.519,3.324,-13.212,18.074,-37.804449672,144.770112674
2570,Enter,6,2,RT1,303697.382,5813621.453,41.559,2.936,-6.516,100.445,-37.803709249,144.770210997
2570,Enter,6,3,RT1,303700.913,5813647.874,41.654,0.000,-2.985,126.866,-37.803472051,144.770258235
2570,Enter,7,1,LT1,303663.604,5813529.620,41.197,3.833,-40.294,8.612,-37.804529068,144.769802698
2570,Enter,7,2,LT1,303656.667,5813529.349,41.160,3.207,-47.231,8.341,-37.804530018,144.769723882
2570,Enter,8,1,RT1,303663.321,5813525.740,41.262,3.860,-40.577,4.732,-37.804563952,144.769798434
2570,Enter,8,2,RT1,303656.140,5813526.159,41.249,3.220,-47.758,5.151,-37.804558635,144.769717035
2570,Enter,9,1,LT1,303700.717,5813538.551,41.439,2.948,-3.181,17.543,-37.804456611,144.770226393
2570,Enter,9,2,LT1,303704.405,5813583.558,41.454,3.013,0.507,62.550,-37.804052054,144.770280449
2570,Enter,9,3,LT1,303705.168,5813611.157,41.547,0.015,1.270,90.149,-37.803803652,144.770296587
2570,Crosswalk,10,1,CROSSWALK,303667.123,5813532.500,41.173,3.253,-36.775,11.492,-37.804503887,144.769843423
2570,Crosswalk,10,2,CROSSWALK,303664.984,5813506.669,41.277,3.214,-38.914,-14.339,-37.804736070,144.769812144
2570,Crosswalk,11,1,CROSSWALK,303673.751,5813537.163,41.206,3.127,-30.147,16.155,-37.804463315,144.769919922
2570,Crosswalk,11,2,CROSSWALK,303688.621,5813535.498,41.557,3.100,-15.277,14.490,-37.804481507,144.770088262
2570,Crosswalk,11,3,CROSSWALK,303701.682,5813534.793,41.445,3.221,-2.216,13.785,-37.804490664,144.770236329
2570,NA,50,1,STOP_LINE,303669.227,5813500.605,41.303,0,-34.671,-20.403,-37.804791597,144.769858664
2570,NA,50,2,STOP_LINE,303680.930,5813499.647,41.649,0,-22.968,-21.361,-37.804802741,144.769991247
2570,NA,51,1,STOP_LINE,303689.024,5813539.170,41.532,0,-14.874,18.162,-37.804448522,144.770093832
2570,NA,51,2,STOP_LINE,303702.190,5813538.473,41.427,0,-1.708,17.465,-37.804457630,144.770243092
2570,Exit,52,1,L1,303677.726,5813538.296,41.304,5.316,-26.172,17.288,-37.804453965,144.769965350
2570,Exit,52,2,L1,303678.112,5813539.049,41.303,5.316,-25.786,18.041,-37.804447266,144.769969935
2570,Exit,52,3,L1,303679.178,5813544.475,41.304,4.040,-24.720,23.467,-37.804398627,144.769983506
2570,Exit,52,4,L1,303680.693,5813556.681,41.307,3.133,-23.205,35.673,-37.804289021,144.770004010
2570,Exit,52,5,L1,303687.500,5813640.762,41.368,3.142,-16.398,119.754,-37.803533221,144.770104057
2570,Exit,52,6,L1,303692.996,5813678.171,41.396,5.738,-10.902,157.163,-37.803197483,144.770176577
2570,Exit,52,7,L1,303701.842,5813771.764,41.799,3.647,-2.056,250.756,-37.802356453,144.770302341
2570,Exit,52,8,L1,303704.324,5813794.209,41.894,3.426,0.426,273.201,-37.802154838,144.770336594
2570,Exit,52,9,L1,303707.132,5813814.716,42.035,3.580,3.234,293.708,-37.801970748,144.770374022
2570,Exit,53,1,L2,303682.370,5813537.779,41.444,3.604,-21.528,16.771,-37.804459620,144.770017924
2570,Exit,53,2,L2,303690.660,5813640.297,41.452,3.233,-13.238,119.289,-37.803538088,144.770139800
2570,Exit,53,3,L2,303695.842,5813677.787,41.486,0.000,-8.056,156.779,-37.803201554,144.770208777
2570,Exit,54,1,LT1,303695.907,5813497.420,41.659,0.000,-7.991,-23.588,-37.804826017,144.770160651
2570,Exit,54,2,LT1,303695.859,5813489.398,41.662,1.075,-8.039,-31.610,-37.804898256,144.770157932
2570,Exit,54,3,LT1,303693.347,5813449.262,41.754,2.614,-10.551,-71.746,-37.805259195,144.770118544
2570,Exit,54,4,LT1,303683.973,5813334.652,41.559,2.605,-19.925,-186.356,-37.806289398,144.769981082
2570,Exit,54,5,LT1,303682.816,5813328.929,41.579,1.214,-21.082,-192.079,-37.806340693,144.769966398
2570,Exit,54,6,LT1,303682.245,5813324.159,41.563,0.819,-21.653,-196.849,-37.806383531,144.769958624
2570,Exit,54,7,LT1,303680.093,5813285.405,41.384,2.692,-23.805,-235.603,-37.806732100,144.769923694
2570,Exit,54,8,LT1,303676.635,5813242.747,41.242,2.659,-27.263,-278.261,-37.807115550,144.769872881
2570,Exit,54,9,LT1,303672.268,5813189.925,41.125,2.641,-31.630,-331.083,-37.807590344,144.769808994
2570,Exit,54,10,LT1,303670.288,5813181.854,41.156,0.000,-33.610,-339.154,-37.807662609,144.769784331
2570,Exit,55,1,L1,303694.280,5813498.853,41.727,3.468,-9.618,-22.155,-37.804812762,144.770142570
2570,Exit,55,2,L1,303666.773,5813160.885,41.164,3.297,-37.125,-360.123,-37.807850707,144.769738747
2570,Exit,56,1,L2,303690.504,5813499.162,41.769,4.075,-13.394,-21.846,-37.804809167,144.770099792
2570,Exit,56,2,L2,303690.227,5813492.556,41.802,3.587,-13.671,-28.452,-37.804868603,144.770094858
2570,Exit,56,3,L2,303688.302,5813468.438,41.884,3.587,-15.596,-52.570,-37.805085405,144.770066472
2570,Exit,56,4,L2,303663.229,5813161.139,41.192,3.812,-40.669,-359.869,-37.807847657,144.769698586
2570,NA,57,1,RT1,303693.305,5813649.018,41.474,0.000,-10.593,128.010,-37.803460112,144.770172186
2570,NA,57,2,RT1,303696.416,5813670.825,41.475,2.400,-7.482,149.817,-37.803264379,144.770213407
2570,NA,57,3,RT1,303697.442,5813679.580,41.524,2.894,-6.456,158.572,-37.803185749,144.770227425
2570,NA,57,4,RT1,303704.015,5813758.906,41.855,2.998,0.117,237.898,-37.802472723,144.770323523
2570,NA,57,5,RT1,303705.481,5813768.189,41.905,4.287,1.583,247.181,-37.802389432,144.770342678
2570,NA,57,6,RT1,303709.794,5813782.583,42.001,10.052,5.896,261.575,-37.802260722,144.770395533
2570,NA,58,1,LT1,303723.145,5813814.381,42.107,3.477,19.247,293.373,-37.801977207,144.770555691
2570,NA,58,2,LT1,303723.285,5813807.313,42.044,4.846,19.387,286.305,-37.802040894,144.770555365
2570,NA,58,3,LT1,303723.799,5813799.192,41.997,8.300,19.901,278.184,-37.802114145,144.770559000
2570,NA,58,4,LT1,303724.426,5813795.354,41.964,10.876,20.528,274.346,-37.802148846,144.770565078
2570,NA,58,5,LT1,303724.399,5813794.207,41.957,12.210,20.501,273.199,-37.802159171,144.770564460
2570,NA,58,6,LT1,303725.008,5813791.652,41.914,14.347,21.110,270.644,-37.802182313,144.770570681
2570,NA,58,7,LT1,303724.979,5813790.182,41.909,16.332,21.081,269.174,-37.802195546,144.770569954
2570,NA,58,8,LT1,303725.496,5813788.456,41.898,17.992,21.598,267.448,-37.802211202,144.770575355
2570,NA,58,9,LT1,303726.921,5813787.887,41.871,16.737,23.023,266.879,-37.802216633,144.770591375
2570,NA,58,10,LT1,303728.925,5813787.682,41.826,14.411,25.027,266.674,-37.802218910,144.770614067
2570,NA,58,11,LT1,303732.296,5813786.563,41.752,12.356,28.398,265.555,-37.802229713,144.770652027
2570,NA,58,12,LT1,303741.731,5813784.907,41.571,8.918,37.833,263.899,-37.802246655,144.770758674
2570,NA,59,1,LT1,303711.996,5813696.411,41.823,0.041,8.098,175.403,-37.803037291,144.770397186
2570,NA,59,2,LT1,303712.261,5813688.469,41.719,1.683,8.363,167.461,-37.803108877,144.770398042
2570,NA,59,3,LT1,303711.893,5813677.987,41.638,2.673,7.995,156.979,-37.803203202,144.770391026
2570,NA,59,4,LT1,303707.956,5813629.902,41.552,2.655,4.058,108.894,-37.803635427,144.770333311
2570,NA,59,5,LT1,303707.679,5813625.158,41.539,2.868,3.781,104.150,-37.803678094,144.770328882
2570,NA,59,6,LT1,303707.694,5813618.825,41.503,4.038,3.796,97.817,-37.803735134,144.770327337
2570,NA,59,7,LT1,303707.868,5813615.870,41.492,5.114,3.970,94.862,-37.803761785,144.770328511
2570,NA,59,8,LT1,303708.508,5813613.355,41.482,5.888,4.610,92.347,-37.803784574,144.770335094
2570,NA,59,9,LT1,303709.347,5813611.762,41.476,6.463,5.449,90.754,-37.803799101,144.770344186
2570,NA,59,10,LT1,303710.511,5813610.102,41.484,6.938,6.613,89.094,-37.803814302,144.770356949
2570,NA,59,11,LT1,303712.197,5813608.393,41.473,7.055,8.299,87.385,-37.803830056,144.770375624
2570,NA,59,12,LT1,303716.434,5813605.230,41.495,6.884,12.536,84.222,-37.803859454,144.770422862
2570,Exit,60,1,LT1,303700.280,5813533.224,41.448,2.858,-3.618,12.216,-37.804504494,144.770219989
2570,Exit,60,2,LT1,303699.236,5813518.835,41.543,3.131,-4.662,-2.173,-37.804633862,144.770204241
2570,Exit,60,3,LT1,303699.312,5813512.126,41.573,5.008,-4.586,-8.882,-37.804694302,144.770203286
2570,Exit,60,4,LT1,303699.925,5813508.197,41.609,7.681,-3.973,-12.811,-37.804729820,144.770209179
2570,Exit,60,5,LT1,303700.498,5813505.962,41.598,9.443,-3.400,-15.046,-37.804750072,144.770215078
2570,Exit,60,6,LT1,303702.616,5813502.991,41.617,11.222,-1.282,-18.017,-37.804777285,144.770238315
