5263Ref,304808.647,5812574.192,36.701,-37.813379524,144.782542896,CENTRE_ROUND_MANHOLE_COVER
5263,Enter,1,1,L1,304809.146,5812588.855,36.857,3.851,0.499,14.663,-37.813247569,144.782552513
5263,Enter,1,2,L1,304856.220,5812585.330,36.666,3.605,47.573,11.138,-37.813289381,144.783085975
5263,Enter,1,3,L1,304893.771,5812582.954,36.530,4.439,85.124,8.762,-37.813318806,144.783511637
5263,Enter,1,4,L1,304939.248,5812579.695,36.370,4.801,130.601,5.503,-37.813357876,144.784027042
5263,Enter,1,5,L1,304951.982,5812579.034,36.299,4.366,143.335,4.842,-37.813366550,144.784171428
5263,Enter,1,6,L1,305037.126,5812572.376,36.050,4.279,228.479,-1.816,-37.813444702,144.785136243
5263,Enter,1,7,L1,305071.648,5812569.878,35.994,3.959,263.001,-4.314,-37.813474572,144.785527487
5263,Enter,1,8,L1,305088.812,5812568.338,35.942,4.289,280.165,-5.854,-37.813492107,144.785721929
5263,Enter,2,1,L2,304809.405,5812592.372,36.940,3.201,0.758,18.180,-37.813215949,144.782556401
5263,Enter,2,2,L2,304852.296,5812589.098,36.820,3.410,43.649,14.906,-37.813254606,144.783042443
5263,Enter,2,3,L2,304896.744,5812586.742,36.648,3.544,88.097,12.550,-37.813285325,144.783546408
5263,Enter,2,4,L2,304941.884,5812583.597,36.468,3.298,133.237,9.405,-37.813323296,144.784058018
5263,Enter,2,5,L2,304985.742,5812580.339,36.262,3.404,177.095,6.147,-37.813362009,144.784555044
5263,Enter,2,6,L2,305037.389,5812576.088,36.162,3.163,228.742,1.896,-37.813411326,144.785140228
5263,Enter,2,7,L2,305089.122,5812572.138,36.084,3.334,280.475,-2.054,-37.813457948,144.785726471
5263,Enter,3,1,RT1,304809.621,5812595.307,37.012,2.686,0.974,21.115,-37.813189561,144.782559644
5263,Enter,3,2,RT1,304839.518,5812592.975,36.929,2.660,30.871,18.783,-37.813216956,144.782898424
5263,Enter,3,3,RT1,304867.252,5812591.248,36.835,2.636,58.605,17.056,-37.813238439,144.783212812
5263,Enter,3,4,RT1,304896.839,5812588.514,36.679,0.000,88.192,14.322,-37.813269386,144.783547964
5263,Enter,4,1,L1,304775.013,5812607.640,37.102,3.489,-33.634,33.448,-37.813071085,144.782170079
5263,Enter,4,2,L1,304679.504,5812615.645,37.478,3.282,-129.143,41.453,-37.812978560,144.781087967
5263,Enter,4,3,L1,304614.679,5812622.633,37.766,3.508,-193.968,48.441,-37.812901752,144.780353924
