58,59,1,5,1,Straight
2,55,1,5,1,Straight
3,56,1,5,1,Straight
5,53,2,4,2,Straight
6,54,2,4,2,Straight
9,54,3,4,3,Right
4,54,1,4,4,Uturn
7,57,2,6,5,Right
8,55,3,5,5,Left
