5294,Enter,1,1,L1,306396.781,5810843.012,25.614,3.099
5294,Enter,1,2,L1,306455.397,5810838.571,23.449,3.109
5294,Enter,1,3,L1,306501.694,5810834.426,22.771,4.785
5294,Enter,1,4,L1,306512.495,5810833.816,22.740,5.215
5294,Enter,1,5,L1,306526.071,5810834.094,22.746,3.416
5294,Enter,1,6,L1,306534.258,5810833.737,22.740,3.086
5294,Enter,1,7,L1,306646.014,5810824.451,23.006,3.101
5294,Enter,2,1,L1,306379.217,5810847.610,26.006,3.060
5294,Enter,2,2,L1,306269.825,5810856.795,24.783,3.601
5294,NA,50,1,STOP_LINE,306396.893,5810844.559,25.700,0
5294,NA,50,2,STOP_LINE,306396.669,5810841.465,25.529,0
5294,NA,51,1,STOP_LINE,306379.084,5810846.086,25.993,0
5294,NA,51,2,STOP_LINE,306379.350,5810849.134,26.000,0
5294,Crosswalk,52,1,CROSSWALK,306387.820,5810841.673,25.719,3.196
5294,Crosswalk,52,2,CROSSWALK,306388.234,5810848.897,25.823,3.143
5294,Exit,53,1,L1,306386.335,5810843.565,25.832,3.392
5294,Exit,53,2,L1,306276.215,5810852.305,24.387,3.863
5294,Exit,54,1,L1,306389.689,5810846.680,25.813,3.260
5294,Exit,54,2,L1,306486.816,5810839.154,22.815,3.260
5294,Exit,54,3,L1,306522.757,5810837.617,22.681,3.224
5294,Exit,54,4,L1,306535.153,5810836.800,22.663,3.144
5294,Exit,54,5,L1,306646.447,5810827.640,22.389,3.326
5294,NA,55,1,STOP_LINE,306276.093,5810850.377,24.327,0
5294,NA,55,2,STOP_LINE,306276.349,5810854.412,24.453,0
5294,NA,56,1,STOP_LINE,306260.148,5810855.568,24.359,0
5294,NA,56,2,STOP_LINE,306260.421,5810859.023,24.400,0
5294,Crosswalk,57,1,CROSSWALK,306267.942,5810851.350,24.315,2.529
5294,Crosswalk,57,2,CROSSWALK,306268.773,5810858.952,24.705,2.572
5294,NA,58,1,L1,306266.869,5810853.219,24.321,3.514
5294,NA,58,2,L1,306240.813,5810855.534,24.266,3.243
5294,NA,58,3,L1,306175.790,5810860.557,24.305,3.320
5294,NA,58,4,L1,306090.724,5810867.971,24.218,2.977
5294,NA,58,5,L1,306045.314,5810871.445,24.256,3.575
5294,NA,59,1,L1,306260.293,5810857.393,24.384,3.268
5294,NA,59,2,L1,306177.546,5810863.894,24.440,3.257
5294,NA,59,3,L1,306102.230,5810870.255,24.339,3.146
5294,NA,59,4,L1,306087.490,5810871.617,24.351,3.343
5294,NA,59,5,L1,306079.400,5810873.261,24.298,5.242
5294,NA,59,6,L1,306072.349,5810873.037,24.331,3.593
5294,NA,59,7,L1,306051.015,5810874.721,24.355,3.471
5294,NA,59,8,L1,306048.993,5810874.657,24.358,3.037
5294,NA,59,9,L1,306045.598,5810874.934,24.363,3.068
