17017,NA,50,1,L1,305093.714,5810931.459,29.726,5.246
17017,NA,50,2,L1,305088.159,5810940.616,29.951,4.445
17017,NA,50,3,L1,305085.445,5810946.403,30.095,4.967
17017,NA,50,4,L1,305085.150,5810947.373,30.128,5.305
17017,NA,50,5,L1,305084.726,5810952.589,30.315,5.171
17017,NA,50,6,L1,305085.166,5810955.561,30.327,5.492
17017,NA,50,7,L1,305086.228,5810959.427,30.280,4.951
17017,NA,50,8,L1,305087.368,5810962.488,30.199,5.039
17017,NA,50,9,L1,305088.912,5810966.224,30.128,5.145
17017,NA,50,10,L1,305094.345,5810976.525,30.216,4.633
17017,NA,50,11,L1,305095.630,5810979.797,30.260,4.449
17017,NA,50,12,L1,305098.608,5810992.225,30.302,4.219
17017,NA,50,13,L1,305100.001,5811001.239,30.396,4.315
17017,NA,50,14,L1,305100.606,5811007.409,30.481,4.245
17017,NA,50,15,L1,305101.012,5811017.452,30.619,3.867
17017,NA,50,16,L1,305101.315,5811041.896,30.868,3.880
17017,NA,50,17,L1,305102.725,5811063.115,31.064,3.461
17017,NA,50,18,L1,305109.896,5811149.413,31.189,3.226
17017,NA,50,19,L1,305112.041,5811181.547,31.063,4.094
17017,NA,50,20,L1,305116.746,5811235.548,30.794,3.528
17017,NA,50,21,L1,305122.099,5811306.144,30.598,4.278
17017,NA,50,22,L1,305123.164,5811316.484,30.539,3.937
17017,NA,50,23,L1,305135.431,5811465.909,30.220,3.700
17017,NA,51,1,L2,305096.962,5810970.671,30.344,4.732
17017,NA,51,2,L2,305098.256,5810973.622,30.369,4.732
17017,NA,51,3,L2,305098.956,5810975.955,30.382,4.420
17017,NA,51,4,L2,305102.213,5810989.625,30.423,3.960
17017,NA,51,5,L2,305103.837,5810999.429,30.499,3.783
17017,NA,51,6,L2,305104.670,5811007.093,30.622,3.907
17017,NA,51,7,L2,305105.155,5811018.209,30.780,4.378
17017,NA,51,8,L2,305104.959,5811039.444,30.945,3.483
17017,NA,51,9,L2,305106.428,5811062.869,31.192,3.960
17017,NA,51,10,L2,305139.243,5811465.477,30.326,3.967
17017,NA,52,1,RT1,305134.086,5811375.858,30.516,0.000
17017,NA,52,2,RT1,305139.149,5811420.804,30.594,2.905
17017,NA,52,3,RT1,305142.788,5811465.076,30.420,3.162
17017,NA,53,1,LT1,305143.318,5811246.251,30.867,0.000
17017,NA,53,2,LT1,305142.219,5811212.288,31.039,2.801
17017,NA,53,3,LT1,305140.584,5811187.166,31.324,3.304
17017,NA,53,4,LT1,305140.752,5811183.706,31.356,3.929
17017,NA,53,5,LT1,305141.781,5811180.555,31.377,4.505
17017,NA,53,6,LT1,305143.084,5811178.201,31.373,5.087
17017,NA,53,7,LT1,305144.756,5811176.185,31.352,5.441
17017,NA,53,8,LT1,305146.826,5811174.483,31.330,5.613
17017,NA,53,9,LT1,305149.471,5811173.021,31.306,5.452
17017,NA,53,10,LT1,305151.729,5811172.132,31.285,5.193
17017,NA,53,11,LT1,305157.255,5811171.054,31.211,4.889
17017,NA,54,1,LT1,305138.746,5811184.094,31.396,0.012
17017,NA,54,2,LT1,305137.634,5811165.708,31.600,1.086
17017,NA,54,3,LT1,305137.223,5811151.663,31.714,2.672
17017,NA,54,4,LT1,305137.275,5811152.172,31.710,2.889
17017,NA,54,5,LT1,305134.206,5811114.292,31.822,2.767
17017,NA,54,6,LT1,305133.337,5811098.024,31.758,3.918
17017,NA,54,7,LT1,305133.427,5811096.101,31.751,4.673
17017,NA,54,8,LT1,305133.580,5811093.704,31.736,6.275
17017,NA,54,9,LT1,305134.423,5811089.473,31.690,9.633
17017,NA,54,10,LT1,305135.364,5811088.401,31.662,9.685
17017,NA,54,11,LT1,305138.848,5811087.233,31.590,7.251
17017,NA,54,12,LT1,305143.411,5811086.182,31.561,5.442
17017,NA,55,1,L1LT1,305159.554,5811463.177,30.614,4.430
17017,NA,55,2,L1LT1,305151.027,5811363.611,30.547,3.472
17017,NA,55,3,L1LT1,305141.597,5811246.388,30.921,3.453
17017,NA,55,4,L1LT1,305136.818,5811184.179,31.454,3.854
17017,NA,55,5,L1LT1,305129.359,5811094.072,31.859,3.536
17017,NA,55,6,L1LT1,305126.845,5811066.974,31.633,3.492
17017,NA,55,7,L1LT1,305126.069,5811052.755,31.397,4.805
17017,NA,55,8,L1LT1,305124.980,5811043.394,31.267,4.723
17017,NA,55,9,L1LT1,305122.144,5811023.157,30.983,4.574
17017,NA,55,10,L1LT1,305120.394,5811014.874,30.890,4.794
17017,NA,55,11,L1LT1,305116.994,5811001.728,30.742,4.672
17017,NA,55,12,L1LT1,305115.748,5810993.165,30.586,4.442
17017,NA,55,13,L1LT1,305115.666,5810987.875,30.505,4.207
17017,NA,55,14,L1LT1,305116.592,5810981.704,30.350,3.992
17017,NA,55,15,L1LT1,305117.748,5810977.534,30.229,3.643
17017,NA,55,16,L1LT1,305119.088,5810974.146,30.183,3.275
17017,NA,55,17,L1LT1,305119.933,5810972.634,30.156,3.357
17017,NA,55,18,L1LT1,305121.054,5810971.407,30.144,3.357
17017,NA,56,1,L1RT1,305117.842,5810968.753,30.310,4.631
17017,NA,56,2,L1RT1,305115.091,5810973.320,30.360,4.631
17017,NA,56,3,L1RT1,305113.495,5810977.641,30.422,4.230
17017,NA,56,4,L1RT1,305112.679,5810980.526,30.464,4.174
17017,NA,56,5,L1RT1,305111.449,5810987.673,30.574,4.237
17017,NA,56,6,L1RT1,305111.419,5810993.568,30.628,4.254
17017,NA,56,7,L1RT1,305111.839,5810997.655,30.687,4.238
17017,NA,56,8,L1RT1,305112.684,5811002.431,30.782,4.069
17017,NA,56,9,L1RT1,305116.425,5811017.074,30.988,3.924
17017,NA,56,10,L1RT1,305118.484,5811027.708,31.142,4.119
