3899,Enter,1,1,LT1,305630.975,5809068.183,18.761,4.319
3899,Enter,1,2,LT1,305635.203,5809068.109,18.772,3.644
3899,Enter,1,3,LT1,305664.44,5809065.086,18.736,3.45
3899,Enter,1,4,LT1,305702.795,5809062.736,18.672,0.564
3899,Enter,1,5,LT1,305716.899,5809061.337,18.691,0
3899,Enter,2,1,L1,305631.52,5809073.515,18.949,3.475
3899,Enter,2,2,L1,305891.903,5809046.423,18.53,3.513
3899,Enter,3,1,L2,305631.879,5809077.024,19.036,3.576
3899,Enter,3,2,L2,305892.311,5809049.892,18.64,3.472
3899,Enter,4,1,L1,305587.816,5809096.318,18.99,3.55
3899,Enter,4,2,L1,305526.392,5809102.535,19.362,3.618
3899,Enter,5,1,L2,305587.486,5809092.826,19.079,3.461
3899,Enter,5,2,L2,305526.172,5809099.057,19.455,3.349
3899,Enter,6,1,RT1,305587.16,5809089.377,19.165,3.469
3899,Enter,6,2,RT1,305525.954,5809095.645,19.566,3.486
3899,Enter,7,1,LT1,305599.334,5809061.29,18.5,5.435
3899,Enter,7,2,LT1,305599.835,5809055.796,18.37,3.373
3899,Enter,7,3,LT1,305599.533,5809052.43,18.312,3.31
3899,Enter,8,1,RT1,305603.84,5809060.813,18.537,3.605
3899,Enter,8,2,RT1,305602.922,5809052.1,18.424,3.501
3899,Crosswalk,9,1,CROSSWALK,305593.943,5809065.72,18.608,2.563
3899,Crosswalk,9,2,CROSSWALK,305622.855,5809062.619,18.542,2.555
3899,Crosswalk,10,1,CROSSWALK,305592.573,5809099.021,18.906,2.58
3899,Crosswalk,10,2,CROSSWALK,305589.98,5809069.907,18.751,2.414
3899,NA,50,1,STOP_LINE,305587.988,5809098.086,18.952,0
3899,NA,50,2,STOP_LINE,305587.988,5809098.086,18.939,0
3899,NA,50,3,STOP_LINE,305587.798,5809096.211,18.994,0
3899,NA,50,4,STOP_LINE,305587.673,5809094.856,19.034,0
3899,NA,50,5,STOP_LINE,305587.258,5809090.35,19.133,0
3899,NA,50,6,STOP_LINE,305586.993,5809087.65,19.213,0
3899,NA,51,1,STOP_LINE,305590.642,5809099.257,18.901,0
3899,NA,51,2,STOP_LINE,305590.498,5809097.79,18.936,0
3899,NA,52,1,STOP_LINE,305630.754,5809066.014,18.698,0
3899,NA,52,2,STOP_LINE,305632.061,5809078.804,19.07,0
3899,NA,53,1,STOP_LINE,305628.908,5809070.596,18.846,0
3899,NA,53,2,STOP_LINE,305629.065,5809071.967,18.898,0
3899,Exit,54,1,L1,305615.552,5809062.117,18.552,11.226
3899,Exit,54,2,L1,305615.433,5809061.426,18.54,11.226
3899,Exit,54,3,L1,305613.502,5809057.052,18.45,7.708
3899,Exit,54,4,L1,305612.124,5809051.172,18.343,6.118
3899,Enter,55,1,LBL,305628.986,5809071.282,18.872,1.38
3899,Enter,55,2,LBL,305891.609,5809043.932,18.424,1.505
3899,Exit,56,1,LBL,305634.012,5809094.088,18.962,1.513
3899,Exit,56,2,LBL,305894.31,5809067.029,18.228,1.74
3899,Exit,57,1,L1,305633.694,5809091.591,19.035,3.519
3899,Exit,57,2,L1,305894.005,5809064.413,18.311,3.529
3899,Exit,58,1,L2,305633.231,5809087.95,19.146,3.81
3899,Exit,58,2,L2,305654.78,5809085.931,19.096,3.322
3899,Exit,58,3,L2,305893.596,5809060.896,18.436,3.551
3899,Exit,59,1,RT1,305746.419,5809074.509,18.929,0
3899,Exit,59,2,RT1,305776.878,5809069.677,18.869,3.336
3899,Exit,59,3,RT1,305821.422,5809064.792,18.713,3.791
3899,Exit,59,4,RT1,305824.157,5809064.011,18.717,4.799
3899,Exit,59,5,RT1,305826.621,5809062.943,18.717,6.258
3899,Exit,60,1,LBL,305590.57,5809098.524,18.919,1.471
3899,Exit,60,2,LBL,305526.552,5809105.076,19.295,1.47
3899,Exit,61,1,LT1,305577.276,5809076.743,18.924,0
3899,Exit,61,2,LT1,305575.196,5809076.66,18.956,0.691
3899,Exit,61,3,LT1,305569.345,5809075.755,18.938,3.592
3899,Exit,61,4,LT1,305569.59,5809075.711,18.935,3.44
3899,Exit,61,5,LT1,305561.123,5809076.026,18.94,4.156
3899,Exit,61,6,LT1,305546.675,5809077.12,18.957,4.171
3899,Exit,61,7,LT1,305524.881,5809079.156,18.996,3.717
3899,Exit,62,1,L1,305589.176,5809075.05,18.898,8.341
3899,Exit,62,2,L1,305577.973,5809078.487,18.968,3.568
3899,Exit,62,3,L1,305525.134,5809083.035,19.133,4.06
3899,Exit,63,1,L2,305589.642,5809081.127,19.068,3.806
3899,Exit,63,2,L2,305559.399,5809083.921,19.141,3.637
3899,Exit,63,3,L2,305525.375,5809086.736,19.244,3.357
