17031Ref,308172.973,5811277.178,30.658,-37.825774403,144.820393800,CENTRE_ROUND_MANHOLE_COVER
17031,NA,50,1,L1,308213.193,5811291.93,-112.297,3.158,40.220,14.752,-37.825649991,144.820854399
17031,NA,50,2,L1,308181.526,5811284.956,30.232,3.247,8.553,7.778,-37.825706147,144.820492979
17031,NA,50,3,L1,308134.341,5811273.285,32.107,3.402,-38.632,-3.893,-37.825801344,144.819954110
17031,NA,50,4,L1,308112.769,5811268.198,32.984,3.313,-60.204,-8.980,-37.825842624,144.819707816
17031,NA,50,5,L1,308061.589,5811257.042,34.405,3.233,-111.384,-20.136,-37.825932338,144.819123719
17031,NA,50,6,L1,307987.258,5811241.236,35.061,3.119,-185.715,-35.942,-37.826059059,144.818275512
17031,NA,50,7,L1,307967.494,5811237.306,34.985,3.227,-205.479,-39.872,-37.826090296,144.818050052
17031,NA,50,8,L1,307944.446,5811233.407,34.774,3.28,-228.527,-43.771,-37.826120562,144.817787312
17031,NA,50,9,L1,307924.895,5811230.923,34.479,3.139,-248.078,-46.255,-37.826138819,144.817564654
17031,NA,50,10,L1,307907.692,5811229.419,34.124,3.176,-265.281,-47.759,-37.826148744,144.817368918
17031,NA,51,1,L2,308213.498,5811288.717,-248.784,3.256,40.525,11.539,-37.825678994,144.820857011
17031,NA,51,2,L2,308182.472,5811281.814,30.229,3.304,9.499,4.636,-37.825734645,144.820502888
17031,NA,51,3,L2,308120.522,5811266.609,33.705,3.183,-52.451,-10.569,-37.825858566,144.819795428
17031,NA,51,4,L2,307982.616,5811237.039,35.149,3.209,-190.357,-40.139,-37.826095883,144.818221689
17031,NA,51,5,L2,307968.051,5811234.152,35.107,3.178,-204.922,-43.026,-37.826118820,144.818055540
17031,NA,51,6,L2,307944.721,5811230.199,34.931,3.152,-228.252,-46.979,-37.826149513,144.817789583
17031,NA,51,7,L2,307930.397,5811228.32,34.726,3.187,-242.576,-48.858,-37.826163421,144.817626438
17031,NA,51,8,L2,307908.616,5811226.325,34.303,3.15,-264.357,-50.853,-37.826176805,144.817378589
17031,NA,52,1,L1,308208.197,5811344.593,25.791,3.169,35.224,67.415,-37.825174625,144.820811625
17031,NA,52,2,L1,308188.544,5811337.3,25.88,3.189,15.571,60.122,-37.825236179,144.820586538
17031,NA,52,3,L1,308175.248,5811331.901,25.916,3.235,2.275,54.723,-37.825282011,144.820434135
17031,NA,52,4,L1,308160.939,5811325.343,25.958,3.166,-12.034,48.165,-37.825338069,144.820269923
17031,NA,52,5,L1,308150.845,5811320.245,26.012,3.222,-22.128,43.067,-37.825381862,144.820153957
17031,NA,52,6,L1,308135.363,5811311.579,26.088,3.259,-37.610,34.401,-37.825456659,144.819975866
17031,NA,52,7,L1,308121.491,5811302.898,26.102,3.206,-51.482,25.720,-37.825531928,144.819816051
17031,NA,52,8,L1,308108.053,5811293.57,26.184,3.179,-64.920,16.392,-37.825613117,144.819660993
17031,NA,52,9,L1,308096.186,5811284.536,26.246,3.219,-76.787,7.358,-37.825691987,144.819523851
17031,NA,52,10,L1,308088.832,5811278.474,26.292,3.176,-84.141,1.296,-37.825745038,144.819438741
17031,NA,52,11,L1,308081.989,5811272.416,26.344,3.15,-90.984,-4.762,-37.825798161,144.819359434
17031,NA,52,12,L1,308073.118,5811264.089,26.401,3.14,-99.855,-13.089,-37.825871294,144.819256497
