2581,Enter,1,1,LT1,305376.515,5814665.19,45.835,6.012
2581,Enter,1,2,LT1,305379.793,5814662.168,45.827,6.012
2581,Enter,1,3,LT1,305380.158,5814661.392,45.835,5.795
2581,Enter,1,4,LT1,305385.447,5814642.494,45.911,5.098
2581,Enter,1,5,LT1,305386.924,5814636.046,45.933,4.635
2581,Enter,1,6,LT1,305387.616,5814631.072,45.94,4.036
2581,Enter,1,7,LT1,305387.711,5814627.981,45.95,3.734
2581,Enter,1,8,LT1,305387.455,5814622.668,45.941,3.45
2581,Enter,1,9,LT1,305384.823,5814589.811,45.457,3.077
2581,Enter,1,10,LT1,305384.064,5814561.91,45.307,0.012
2581,Enter,2,1,L1,305393.409,5814653.417,46.266,3.402
2581,Enter,2,2,L1,305383.523,5814532.499,45.361,3.306
2581,Enter,2,3,L1,305381.394,5814512.864,45.382,3.88
2581,Enter,2,4,L1,305378.422,5814492.363,45.466,4.021
2581,Enter,3,1,L2,305396.693,5814653.081,46.354,3.2
2581,Enter,3,2,L2,305389.83,5814570.194,45.499,3.114
2581,Enter,3,3,L2,305389.082,5814558.413,45.5,3.502
2581,Enter,3,4,L2,305386.754,5814530.099,45.485,3.55
2581,Enter,3,5,L2,305384.998,5814511.929,45.503,3.496
2581,Enter,3,6,L2,305383.679,5814501.157,45.526,3.468
2581,Enter,3,7,L2,305382.279,5814492.105,45.532,3.675
2581,Enter,4,1,L1,305412.891,5814690.36,45.997,3.186
2581,Enter,4,2,L1,305414.996,5814715.978,46.08,3.174
2581,Enter,5,1,L2,305409.569,5814690.733,46.113,3.499
2581,Enter,5,2,L2,305411.687,5814716.308,46.206,3.474
2581,Enter,6,1,RT1,305406.252,5814691.105,46.216,3.176
2581,Enter,6,2,RT1,305408.358,5814716.639,46.322,3.216
2581,Enter,7,1,LT1,305395.37,5814702.519,46.152,6.733
2581,Enter,7,2,LT1,305392.158,5814698.749,46.059,6.733
2581,Enter,7,3,LT1,305389.394,5814697.615,45.963,5.924
2581,Enter,7,4,LT1,305385.36,5814696.315,45.847,5.508
2581,Enter,7,5,LT1,305382.541,5814695.7,45.764,5.35
2581,Enter,7,6,LT1,305379.814,5814695.438,45.712,5.114
2581,Enter,7,7,LT1,305376.393,5814695.488,45.668,4.953
