1,54,1,5,1,Straight
2,55,1,5,1,Straight
3,56,1,5,1,Straight
5,57,2,4,2,Straight
6,58,2,4,2,Straight
7,59,2,4,2,Straight
12,58,3,4,3,Right
13,59,3,4,3,Right
4,4,1,1,4,Uturn
4,59,1,4,4,Uturn
8,63,2,6,5,Right
9,65,2,6,5,Right
11,54,3,5,6,Left
10,55,3,5,6,Left
