17033,NA,50,1,L1,308437.038,5809658.648,15.105,11.133
17033,NA,50,2,L1,308435.767,5809660.484,15.124,8.460
17033,NA,50,3,L1,308435.038,5809662.549,15.143,6.676
17033,NA,50,4,L1,308434.551,5809665.398,15.167,5.247
17033,NA,50,5,L1,308434.465,5809668.013,15.186,4.655
17033,NA,50,6,L1,308437.896,5809711.877,15.478,4.438
17033,NA,50,7,L1,308446.832,5809819.699,16.085,4.198
17033,NA,50,8,L1,308449.242,5809847.820,16.296,4.636
17033,NA,50,9,L1,308450.006,5809850.972,16.354,5.692
17033,NA,50,10,L1,308450.565,5809852.334,16.364,6.604
17033,NA,50,11,L1,308451.838,5809854.445,16.389,8.830
17033,NA,50,12,L1,308453.563,5809855.896,16.360,11.647
17033,NA,51,1,L1,308425.519,5809659.484,14.988,11.665
17033,NA,51,2,L1,308427.603,5809661.543,15.047,7.985
17033,NA,51,3,L1,308428.837,5809663.852,15.094,5.896
17033,NA,51,4,L1,308429.582,5809666.400,15.144,4.820
17033,NA,51,5,L1,308430.038,5809669.774,15.187,4.455
17033,NA,51,6,L1,308444.690,5809847.758,16.287,4.433
17033,NA,51,7,L1,308444.459,5809850.583,16.309,5.314
17033,NA,51,8,L1,308443.884,5809853.433,16.325,6.885
17033,NA,51,9,L1,308442.935,5809855.510,16.334,9.085
17033,NA,51,10,L1,308441.903,5809856.840,16.344,11.142
17033,NA,52,1,L1,308456.328,5809649.769,15.191,4.536
17033,NA,52,2,L1,308445.176,5809650.624,15.128,4.607
17033,NA,52,3,L1,308442.052,5809650.598,15.077,4.961
17033,NA,53,1,L1,308456.656,5809654.275,15.191,4.501
17033,NA,53,2,L1,308445.482,5809655.138,15.127,4.463
17033,NA,53,3,L1,308442.464,5809655.711,15.125,5.112
17033,NA,54,1,L1,308426.692,5809627.074,14.531,4.371
17033,NA,54,2,L1,308427.537,5809641.826,14.707,4.616
17033,NA,54,3,L1,308426.976,5809645.471,14.781,6.212
17033,NA,54,4,L1,308425.890,5809647.969,14.841,8.293
17033,NA,55,1,L1,308431.052,5809626.740,14.369,4.373
17033,NA,55,2,L1,308432.220,5809641.119,14.730,4.822
17033,NA,55,3,L1,308433.030,5809644.072,14.810,6.052
17033,NA,55,4,L1,308434.560,5809647.129,14.909,8.685
17033,NA,56,1,L1,308419.397,5809657.439,14.861,4.979
17033,NA,56,2,L1,308416.749,5809657.406,14.814,4.610
17033,NA,56,3,L1,308367.930,5809661.540,14.207,4.610
17033,NA,56,4,L1,308351.774,5809662.631,14.045,4.610
17033,NA,56,5,L1,308340.828,5809663.732,13.924,4.610
17033,NA,56,6,L1,308262.305,5809670.246,13.499,4.610
17033,NA,56,7,L1,308111.369,5809682.346,13.555,4.610
17033,NA,56,8,L1,308088.296,5809684.411,13.609,4.610
17033,NA,56,9,L1,308012.716,5809690.492,13.439,4.610
17033,NA,56,10,L1,308003.196,5809691.382,13.416,4.636
17033,NA,56,11,L1,308001.162,5809691.898,13.417,4.631
17033,NA,56,12,L1,307999.607,5809692.587,13.418,4.610
17033,NA,56,13,L1,307997.033,5809694.233,13.443,4.618
17033,NA,56,14,L1,307995.667,5809695.669,13.458,4.610
17033,NA,56,15,L1,307994.759,5809697.000,13.464,4.612
17033,NA,56,16,L1,307993.291,5809700.272,13.508,4.610
17033,NA,56,17,L1,307992.943,5809702.491,13.521,4.634
17033,NA,56,18,L1,307992.952,5809702.336,13.521,4.664
17033,NA,56,19,L1,307992.962,5809704.154,13.526,4.624
17033,NA,56,20,L1,308007.849,5809883.957,14.333,4.508
17033,NA,56,21,L1,308008.198,5809886.076,14.339,4.742
17033,NA,56,22,L1,308009.128,5809888.787,14.336,5.972
17033,NA,56,23,L1,308010.484,5809891.048,14.321,8.152
17033,NA,56,24,L1,308011.719,5809892.034,14.327,9.356
17033,NA,57,1,L1,308418.937,5809652.530,14.832,4.826
17033,NA,57,2,L1,308331.499,5809660.025,13.838,4.320
17033,NA,57,3,L1,308141.503,5809675.245,13.406,4.808
17033,NA,57,4,L1,308019.323,5809685.364,13.375,4.538
17033,NA,57,5,L1,308016.554,5809685.892,13.402,3.935
17033,NA,57,6,L1,308002.794,5809687.304,13.390,3.560
17033,NA,57,7,L1,307999.539,5809688.067,13.388,3.691
17033,NA,57,8,L1,307996.930,5809689.200,13.397,3.941
17033,NA,57,9,L1,307994.831,5809690.518,13.426,3.944
17033,NA,57,10,L1,307993.322,5809691.799,13.452,4.027
17033,NA,57,11,L1,307992.251,5809692.971,13.475,4.086
17033,NA,57,12,L1,307990.991,5809694.908,13.496,3.998
17033,NA,57,13,L1,307989.244,5809699.050,13.526,3.807
17033,NA,57,14,L1,307988.731,5809701.930,13.529,3.864
17033,NA,57,15,L1,307988.566,5809704.792,13.526,4.251
17033,NA,57,16,L1,308003.433,5809886.018,14.323,4.712
