17009Ref,306460.653,5813966.095,40.164,-37.801195013,144.801669484,CENTRE_ROUND_MANHOLE_COVER
17009,NA,50,1,L1,306233.6,5814041.909,40.008,3.512,-227.053,75.814,-37.800464048,144.799112505
17009,NA,50,2,L1,306313.323,5814031.758,40.038,3.643,-147.330,65.663,-37.800572384,144.800014708
17009,NA,50,3,L1,306401.193,5814022.325,40.3,3.593,-59.460,56.230,-37.800675972,144.801009582
17009,NA,50,4,L1,306439.366,5814018.018,40.447,3.498,-21.287,51.923,-37.800722854,144.801441726
17009,NA,50,5,L1,306464.189,5814014.857,40.493,3.451,3.536,48.762,-37.800756585,144.801722643
17009,NA,50,6,L1,306487.187,5814011.535,40.561,3.394,26.534,45.440,-37.800791377,144.801982802
17009,NA,50,7,L1,306513.649,5814006.98,40.643,3.584,52.996,40.885,-37.800838009,144.802281952
17009,NA,50,8,L1,306525.275,5814004.628,40.683,3.525,64.622,38.533,-37.800861655,144.802413289
17009,NA,50,9,L1,306541.3,5814001.021,40.682,3.554,80.647,34.926,-37.800897536,144.802594223
17009,NA,50,10,L1,306560.942,5813996.029,40.622,3.475,100.289,29.934,-37.800946657,144.802815844
17009,NA,50,11,L1,306572.68,5813992.702,40.579,3.384,112.027,26.607,-37.800979108,144.802948193
17009,NA,50,12,L1,306596.411,5813985.23,40.514,3.463,135.758,19.135,-37.801051431,144.803215566
17009,NA,50,13,L1,306608.93,5813980.854,40.471,3.389,148.277,14.759,-37.801093494,144.803356500
17009,NA,50,14,L1,306625.45,5813974.628,40.412,3.398,164.797,8.533,-37.801153067,144.803542355
17009,NA,50,15,L1,306649.64,5813964.538,40.311,3.339,188.987,-1.557,-37.801249065,144.803814241
17009,NA,50,16,L1,306666.842,5813956.784,40.258,3.409,206.189,-9.311,-37.801322543,144.804007431
17009,NA,50,17,L1,306679.817,5813950.497,40.221,3.435,219.164,-15.598,-37.801381914,144.804153032
17009,NA,50,18,L1,306693.014,5813943.584,40.17,3.392,232.361,-22.511,-37.801446970,144.804300987
17009,NA,50,19,L1,306703.717,5813937.688,40.13,3.45,243.064,-28.407,-37.801502338,144.804420903
17009,NA,50,20,L1,306722.424,5813926.781,40.063,3.391,261.771,-39.314,-37.801604532,144.804630336
17009,NA,50,21,L1,306732.19,5813920.835,40.041,3.444,271.537,-45.260,-37.801660151,144.804739604
17009,NA,50,22,L1,306748.482,5813910.186,39.978,3.585,287.829,-55.909,-37.801759510,144.804921695
17009,NA,50,23,L1,306767.995,5813895.781,39.86,3.367,307.342,-70.314,-37.801893378,144.805139346
17009,NA,50,24,L1,306791.445,5813877.262,39.799,3.459,330.792,-88.833,-37.802065132,144.805400590
17009,NA,50,25,L1,306804.577,5813866.42,39.74,3.522,343.924,-99.675,-37.802165560,144.805546761
17009,NA,50,26,L1,306817.034,5813855.37,39.701,3.477,356.381,-110.725,-37.802267717,144.805685215
17009,NA,50,27,L1,306826.011,5813846.899,39.667,3.468,365.358,-119.196,-37.802345911,144.805784856
17009,NA,51,1,L2,306233.238,5814039.366,40.079,1.622,-227.415,73.271,-37.800486875,144.799107716
17009,NA,51,2,L2,306308.906,5814030.47,40.079,0,-151.747,64.375,-37.800583047,144.799964228
17009,NA,52,1,L3,306232.88,5814036.853,40.151,3.447,-227.773,70.758,-37.800509433,144.799102980
17009,NA,52,2,L3,306419.459,5814016.821,40.318,3.362,-41.194,50.726,-37.800729416,144.801215446
17009,NA,52,3,L3,306453.8,5814012.83,40.383,3.263,-6.853,46.735,-37.800772639,144.801604178
17009,NA,52,4,L3,306476.575,5814009.753,40.425,3.308,15.922,43.658,-37.800805179,144.801861872
17009,NA,52,5,L3,306501.377,5814005.755,40.476,3.326,40.724,39.660,-37.800846442,144.802142327
